,Team Score,Opp Score,Home/Away,Opponent,Team FG%,Opponent FG%,Team 3P%,Opponent 3P%,Team AST,Team TOV,Opponent AST,Opponent TOV,Team FGA,Team FTA,Opponent FGA,Opponent FTA,Team ORB,Opponent ORB,ORtg,DRtg,Ast_Tov_Team,Ast_Tov_Opp,Possession,Team,Opponent_num,prev_ORtg,prev_DRtg
194,104,112,1,MIN,0.5,0.494,0.464,0.333,27,21,28,8,72,24,87,19,8,8,117.2326335071157,126.2505283922784,1.2857142857142858,3.5,88.7125,18,29,107.58853060785867,106.41842980968829
195,102,85,0,POR,0.494,0.422,0.28,0.273,19,14,15,9,85,15,83,16,16,10,112.2575319851424,93.547943320952,1.3571428571428572,1.6666666666666667,90.8625,18,23,107.37964463731012,106.28765651530554
196,96,81,0,GSW,0.463,0.381,0.25,0.111,25,18,25,16,82,15,84,17,10,11,99.8959417273673,84.2872008324662,1.3888888888888888,1.5625,96.1,18,30,107.29952172284015,105.74435365805996
197,107,83,1,UTA,0.481,0.321,0.3670000000000001,0.28600000000000003,23,9,19,7,81,22,84,23,10,12,120.64834390415785,93.58703312191685,2.555555555555556,2.7142857142857144,88.6875,18,21,107.04857262360913,103.87240528583848
198,125,128,0,MIN,0.462,0.522,0.385,0.414,26,9,27,6,91,31,90,30,11,7,120.20675561966586,123.0917177545378,2.888888888888889,4.5,103.9875,18,29,107.66977419239922,102.593919161304
199,102,107,1,PHI,0.402,0.484,0.219,0.333,18,13,34,13,87,34,93,10,10,7,100.04904364884749,104.95340853359491,1.3846153846153846,2.6153846153846154,101.95,18,6,108.75737930763353,103.21900459043343
200,134,111,1,PHO,0.622,0.424,0.444,0.371,35,20,26,12,82,22,92,28,8,14,135.52465233881165,112.2629582806574,1.75,2.1666666666666665,98.875,18,25,109.05213076945346,102.35769247432742
201,99,91,1,UTA,0.442,0.452,0.4,0.364,24,10,26,17,86,15,84,6,4,8,100.52037060540677,92.39751237466685,2.4,1.5294117647058822,98.4875,18,21,111.00074035600957,103.2425635582489
202,98,106,0,SAC,0.461,0.447,0.382,0.36,20,25,21,9,76,21,94,17,8,10,105.34802472453642,113.94786347755979,0.8,2.333333333333333,93.025,18,27,111.58644742918624,102.515865712043
203,114,124,0,GSW,0.495,0.565,0.421,0.433,30,11,33,16,95,16,85,21,13,10,107.7632045373981,117.21611721611723,2.727272727272727,2.0625,105.7875,18,30,112.34258729381627,103.62872464356317
204,97,110,1,ATL,0.4,0.5,0.243,0.444,27,12,25,16,95,20,80,18,14,6,89.79402915991669,101.82828049062715,2.25,1.5625,108.025,18,14,112.75157003800643,105.02770408083553
205,87,78,1,MEM,0.386,0.39,0.318,0.292,15,14,17,14,70,32,77,14,12,8,102.44333235207534,91.84574624668824,1.0714285714285714,1.2142857142857142,84.92500000000003,18,24,111.19810124127673,105.17163318624614
206,80,112,0,SAS,0.349,0.519,0.25,0.519,18,15,23,15,83,17,79,18,11,6,81.78913738019169,114.50479233226837,1.2,1.5333333333333334,97.8125,18,26,109.70579383691938,105.82591189202353
207,105,102,1,DAL,0.465,0.487,0.308,0.29600000000000004,23,18,17,16,86,26,78,22,15,5,100.57471264367815,97.70114942528735,1.2777777777777777,1.0625,104.4,18,22,107.20294404331547,106.93643505461763
208,104,109,0,LAC,0.433,0.46,0.2,0.333,23,19,22,20,97,18,87,31,20,17,94.85805495382509,99.41853836506672,1.2105263157894737,1.1,109.6375,18,17,104.22207740804073,106.62656389688908
209,100,108,1,PHO,0.449,0.494,0.389,0.424,23,16,28,11,78,21,81,20,7,4,104.45227836532185,112.8084606345476,1.4375,2.5454545454545454,95.7375,18,25,101.26100000606931,105.17220931374466
210,104,101,1,POR,0.41,0.424,0.333,0.32,23,15,19,11,83,33,85,26,14,11,106.65299320599924,103.5764645558262,1.5333333333333334,1.7272727272727273,97.5125,18,23,99.69883197488274,104.98809700308757
211,130,118,1,NYK,0.6,0.5489999999999999,0.5,0.381,36,13,32,10,80,24,82,24,2,3,129.4820717131474,117.52988047808763,2.769230769230769,3.2,100.4,18,12,97.81199129454741,104.3805284594318
212,91,89,1,DAL,0.42,0.4,0.364,0.355,23,14,17,8,81,15,85,19,9,8,99.37209937209936,97.18809718809722,1.6428571428571428,2.125,91.575,18,22,99.23185308362015,105.19894090976125
213,110,111,1,BOS,0.452,0.473,0.303,0.472,31,10,28,9,93,21,91,10,15,10,112.97984336885351,114.00693285402491,3.1,3.111111111111111,97.3625,18,3,100.27278955366765,104.77146678995439
214,104,106,0,SAS,0.465,0.5,0.435,0.375,22,13,33,16,86,14,92,5,10,13,111.21507819810186,113.35382970191151,1.6923076923076923,2.0625,93.5125,18,26,102.27264672654367,105.19787684993861
215,127,124,1,OKC,0.515,0.52,0.395,0.321,32,11,34,7,97,17,98,17,9,9,120.86604806090887,118.01094456340708,2.9090909090909087,4.857142857142857,105.075,18,20,105.01714164673226,106.404073597484
216,115,108,1,GSW,0.429,0.5,0.414,0.258,28,15,28,13,91,29,86,23,16,11,110.73663938372653,103.99614829080406,1.8666666666666667,2.1538461538461537,103.85,18,30,107.54209720952488,108.11399960233761
217,121,104,1,CHO,0.568,0.506,0.529,0.423,30,11,21,10,81,13,77,24,5,5,126.984126984127,109.14338187065461,2.727272727272727,2.1,95.2875,18,9,110.05292204378583,108.49827070690384
218,104,130,0,HOU,0.477,0.5,0.107,0.463,25,10,26,11,88,21,86,34,7,11,101.40158439975625,126.75198049969532,2.5,2.363636363636364,102.5625,18,19,112.08404985668206,109.51732881158617
219,123,113,0,PHO,0.511,0.5479999999999999,0.448,0.368,20,13,24,15,88,22,84,25,6,8,115.86012009890499,106.44059813964441,1.5384615384615383,1.6,106.1625,18,25,113.07472568979458,110.99298879529915
220,117,109,1,SAS,0.495,0.537,0.313,0.273,29,11,24,18,93,18,82,22,11,10,109.85915492957749,102.34741784037556,2.636363636363636,1.3333333333333333,106.5,18,26,113.81825682028196,111.29768235218226
221,134,123,0,MIL,0.5529999999999999,0.5329999999999999,0.6,0.34600000000000003,37,18,27,16,85,20,92,22,8,11,130.763600878263,120.02927543303244,2.055555555555556,1.6875,102.475,18,1,114.02163576357792,111.54465348122001
222,122,119,1,SAS,0.495,0.506,0.375,0.313,33,11,28,7,97,19,85,39,18,11,115.88696271669436,113.0372833056281,3.0,4.0,105.275,18,26,114.28689796107669,111.78971902077123
223,114,119,1,HOU,0.484,0.506,0.345,0.429,33,13,18,18,91,24,77,32,12,11,105.26315789473685,109.87996306555864,2.5384615384615383,1.0,108.3,18,19,115.23697411049342,112.42974528528964
224,120,122,1,LAC,0.494,0.517,0.32299999999999995,0.269,27,20,26,18,87,30,89,31,11,13,110.61182163843763,112.45535199907823,1.35,1.4444444444444444,108.4875,18,17,115.09285893067819,112.20027935853291
225,108,102,0,MEM,0.5479999999999999,0.44,0.273,0.37,18,22,26,20,73,26,91,15,6,17,117.08903645480416,110.58408998509285,0.8181818181818182,1.3,92.2375,18,24,115.02574816186386,112.11593157514196
226,126,117,0,CLE,0.547,0.523,0.5429999999999999,0.375,35,9,25,9,86,15,88,21,6,12,133.262823902697,123.74405076679008,3.888888888888889,2.7777777777777777,94.55,18,15,114.80454280172812,111.86212086211978
227,107,118,0,DAL,0.413,0.478,0.306,0.556,23,14,24,15,92,26,90,23,11,9,98.9480984857242,109.12033290949024,1.6428571428571428,1.6,108.1375,18,22,115.70316428806865,112.67275884320924
228,108,113,1,CLE,0.488,0.506,0.37,0.448,22,21,25,10,86,18,87,18,14,7,108.48819688598694,113.51079859367151,1.0476190476190477,2.5,99.55,18,15,114.88418433288481,112.81967601513912
229,125,116,1,LAL,0.506,0.489,0.484,0.4,30,12,25,15,83,30,92,16,7,12,127.64871074802143,118.45800357416391,2.5,1.6666666666666667,97.925,18,16,115.02573929054202,112.63660882366084
230,130,104,1,SAC,0.562,0.429,0.405,0.194,38,7,25,3,89,21,91,26,8,7,133.11148086522465,106.48918469217972,5.428571428571429,8.333333333333334,97.6625,18,27,115.2440164793603,113.47332418952344
231,103,112,0,LAL,0.442,0.444,0.325,0.375,26,19,20,15,86,19,90,25,5,12,98.1419723677942,106.7174845164364,1.368421052631579,1.3333333333333333,104.95,18,16,116.23328656021835,113.79495760232841
232,120,113,1,DET,0.506,0.478,0.429,0.519,26,15,30,11,85,28,92,17,10,9,120.98298676748584,113.92564587271579,1.7333333333333334,2.727272727272727,99.1875,18,13,115.46530475471178,113.24314801657005
233,94,101,0,MEM,0.368,0.407,0.273,0.406,17,7,21,11,87,29,81,28,18,14,100.49445409595086,107.97808365628758,2.4285714285714284,1.9090909090909087,93.5375,18,24,116.07521536963009,113.07318045864837
234,141,149,0,MIA,0.46,0.5489999999999999,0.474,0.556,23,13,36,11,100,37,102,27,11,7,119.28934010152284,126.05752961082909,1.7692307692307692,3.272727272727273,118.2,18,5,116.00045637535975,112.6048354695408
235,135,102,0,CHI,0.614,0.438,0.5710000000000001,0.342,34,17,29,15,83,16,89,14,8,9,138.2842509603073,104.48143405889886,2.0,1.9333333333333331,97.625,18,11,115.96439785694957,112.72593487739671
236,108,100,0,WAS,0.435,0.475,0.5,0.5,25,10,28,17,85,18,80,14,7,8,109.53346855983774,101.41987829614605,2.5,1.6470588235294117,98.6,18,10,116.52058540511605,112.29521007257686
237,104,123,0,PHI,0.429,0.505,0.344,0.448,27,15,35,17,84,34,91,25,9,14,101.45104255578586,119.98536763809292,1.8,2.0588235294117645,102.5125,18,6,115.87086182064382,111.31926813396336
238,110,114,0,TOR,0.472,0.511,0.433,0.382,26,11,33,9,89,14,92,9,10,9,115.83519810451493,120.04738712649728,2.363636363636364,3.6666666666666665,94.9625,18,2,116.00976463345116,111.62792248650895
239,126,125,0,OKC,0.521,0.417,0.333,0.455,27,15,25,8,94,21,108,27,12,18,123.65063788027477,122.66928361138369,1.8,3.125,101.9,18,20,115.97833630723612,111.95806616932094
240,128,125,1,MIL,0.444,0.45,0.306,0.364,27,17,27,9,90,46,100,27,17,11,120.37145879863644,117.55025273304337,1.5882352941176472,3.0,106.3375,18,1,115.70412132555555,112.5344125705955
